Time stamp,Acceleration,Direction(vector form),High speed alert!,Direction Aler!
2024-05-15T04:12:28.009Z,0.94,0.05i 0.05j 0.94k,No Alert,No Alert
2024-05-15T04:12:29.008Z,0.96,0.04i 0.04j 0.96k,No Alert,No Alert
2024-05-15T04:12:30.009Z,0.97,0.04i 0.04j 0.97k,No Alert,No Alert
2024-05-15T04:12:31.010Z,0.98,0.04i 0.03j 0.98k,No Alert,No Alert
2024-05-15T04:12:32.009Z,0.99,0.04i 0.03j 0.99k,No Alert,No Alert
2024-05-15T04:12:33.009Z,1,0.04i 0.03j 1.00k,No Alert,No Alert
2024-05-15T04:12:34.008Z,1,0.04i 0.03j 1.00k,No Alert,No Alert
2024-05-15T04:12:35.008Z,1,0.04i 0.03j 1.00k,No Alert,No Alert
2024-05-15T04:12:36.008Z,1.01,0.04i 0.03j 1.01k,No Alert,No Alert
2024-05-15T04:12:37.009Z,1.01,0.03i 0.03j 1.01k,No Alert,No Alert
2024-05-15T04:12:38.009Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:39.009Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:40.010Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:41.010Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:42.009Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:43.009Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:44.010Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:45.009Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:46.010Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:47.010Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:48.008Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:49.010Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:50.009Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:51.009Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:52.009Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:53.009Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:54.009Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:55.008Z,1.01,0.03i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:12:56.008Z,1,0.03i -0.06j 1.00k,No Alert,No Alert
2024-05-15T04:12:57.008Z,0.99,0.03i -0.17j 0.97k,No Alert,No Alert
2024-05-15T04:12:58.009Z,1.02,0.03i -0.10j 1.02k,No Alert,No Alert
2024-05-15T04:12:59.008Z,1.02,0.03i -0.06j 1.02k,No Alert,No Alert
2024-05-15T04:13:00.008Z,1,0.03i 0.02j 1.00k,No Alert,No Alert
2024-05-15T04:13:01.009Z,0.92,0.25i 0.02j 0.88k,No Alert,No Alert
2024-05-15T04:13:02.009Z,0.86,0.44i 0.02j 0.74k,No Alert,No Alert
2024-05-15T04:13:03.008Z,0.86,0.57i 0.03j 0.65k,No Alert,No Alert
2024-05-15T04:13:04.009Z,0.9,0.58i 0.03j 0.69k,No Alert,No Alert
2024-05-15T04:13:05.009Z,0.89,0.44i 0.11j 0.76k,No Alert,No Alert
2024-05-15T04:13:06.009Z,0.8,0.32i 0.33j 0.65k,No Alert,No Alert
2024-05-15T04:13:07.008Z,0.82,0.24i 0.46j 0.64k,No Alert,No Alert
2024-05-15T04:13:08.009Z,0.84,0.19i 0.36j 0.73k,No Alert,No Alert
2024-05-15T04:13:09.010Z,0.87,0.15i 0.27j 0.81k,No Alert,No Alert
2024-05-15T04:13:10.009Z,0.9,0.12i 0.20j 0.86k,No Alert,No Alert
2024-05-15T04:13:11.009Z,0.93,0.08i 0.11j 0.92k,No Alert,No Alert
2024-05-15T04:13:12.009Z,0.94,0.07i 0.01j 0.94k,No Alert,No Alert
2024-05-15T04:13:13.008Z,0.97,0.06i 0.03j 0.97k,No Alert,No Alert
2024-05-15T04:13:14.008Z,0.67,-0.08i -0.13j 0.65k,No Alert,No Alert
2024-05-15T04:13:15.009Z,0.55,-0.26i 0.16j 0.46k,No Alert,No Alert
2024-05-15T04:13:16.010Z,0.81,0.04i 0.09j 0.81k,No Alert,No Alert
2024-05-15T04:13:17.008Z,1.71,0.85i 1.15j 0.94k,No Alert,No Alert
2024-05-15T04:13:18.010Z,0.98,0.61i 0.76j 0.13k,No Alert,No Alert
2024-05-15T04:13:19.008Z,0.78,0.58i 0.28j 0.44k,No Alert,No Alert
2024-05-15T04:13:20.008Z,1.37,0.77i 0.85j -0.76k,No Alert,No Alert
2024-05-15T04:13:21.009Z,0.83,0.77i 0.09j 0.30k,No Alert,No Alert
2024-05-15T04:13:22.010Z,0.86,0.47i -0.29j 0.66k,No Alert,No Alert
2024-05-15T04:13:23.008Z,1.71,0.30i -0.66j 1.55k,No Alert,No Alert
2024-05-15T04:13:24.009Z,1.71,0.58i -1.08j 1.19k,No Alert,No Alert
2024-05-15T04:13:25.009Z,1.7,1.18i -0.91j 0.83k,No Alert,No Alert
2024-05-15T04:13:26.009Z,3.1,1.94i -1.74j 1.68k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:27.008Z,3.27,2.50i -1.36j 1.61k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:28.009Z,3.53,2.90i -1.22j 1.59k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:29.008Z,3.25,3.20i -0.54j 0.18k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:30.008Z,3.53,3.41i -0.64j 0.64k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:31.009Z,4.19,3.57i -1.55j 1.55k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:32.009Z,3.82,3.69i -0.84j 0.59k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:33.009Z,3.84,3.77i -0.46j -0.59k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:34.009Z,3.89,3.83i -0.11j -0.67k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:35.008Z,4.09,3.87i -1.16j 0.59k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:36.009Z,2.87,2.63i -1.12j 0.25k,No Alert,No Alert
2024-05-15T04:13:37.009Z,2.99,2.85i -0.90j 0.06k,No Alert,No Alert
2024-05-15T04:13:38.008Z,3.27,3.16i -0.84j 0.19k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:39.008Z,2.85,2.65i -0.98j 0.31k,No Alert,No Alert
2024-05-15T04:13:40.013Z,3.23,3.02i -0.83j 0.82k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:41.008Z,3.67,3.28i -1.58j -0.48k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:42.008Z,3.53,3.34i -1.13j -0.18k,Alert: High Acceleration Detected!,No Alert
2024-05-15T04:13:43.008Z,2.97,2.68i -1.26j 0.18k,No Alert,No Alert
2024-05-15T04:13:44.009Z,2.94,2.63i -1.28j -0.32k,No Alert,No Alert
2024-05-15T04:13:45.008Z,2.61,2.17i -1.41j 0.34k,No Alert,No Alert
2024-05-15T04:13:46.009Z,2.02,1.51i -1.29j 0.39k,No Alert,No Alert
2024-05-15T04:13:47.009Z,1.56,1.12i -1.08j 0.05k,No Alert,No Alert
2024-05-15T04:13:48.009Z,1.26,0.84i -0.92j -0.20k,No Alert,No Alert
2024-05-15T04:13:49.009Z,1.08,0.63i -0.80j -0.38k,No Alert,No Alert
2024-05-15T04:13:50.008Z,1,0.48i -0.71j -0.51k,No Alert,No Alert
2024-05-15T04:13:51.009Z,0.96,0.37i -0.65j -0.61k,No Alert,No Alert
2024-05-15T04:13:52.007Z,0.96,0.29i -0.61j -0.68k,No Alert,No Alert
2024-05-15T04:13:53.009Z,0.96,0.23i -0.58j -0.73k,No Alert,No Alert
2024-05-15T04:13:54.009Z,0.96,0.19i -0.56j -0.76k,No Alert,No Alert
2024-05-15T04:13:55.009Z,0.97,0.16i -0.54j -0.79k,No Alert,No Alert
2024-05-15T04:13:56.009Z,0.97,0.13i -0.52j -0.81k,No Alert,No Alert
2024-05-15T04:13:57.009Z,0.98,0.12i -0.51j -0.83k,No Alert,No Alert
2024-05-15T04:13:58.008Z,0.98,0.10i -0.51j -0.84k,No Alert,No Alert
2024-05-15T04:13:59.008Z,0.99,0.10i -0.50j -0.84k,No Alert,No Alert
2024-05-15T04:14:00.009Z,0.99,0.09i -0.50j -0.85k,No Alert,No Alert
2024-05-15T04:14:01.008Z,0.99,0.09i -0.50j -0.85k,No Alert,No Alert
2024-05-15T04:14:02.008Z,0.99,0.08i -0.50j -0.85k,No Alert,No Alert
2024-05-15T04:14:03.010Z,0.99,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:04.009Z,1,0.08i -0.51j -0.86k,No Alert,No Alert
2024-05-15T04:14:05.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:06.009Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:07.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:08.009Z,1,0.07i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:09.009Z,1,0.07i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:10.010Z,1,0.07i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:11.009Z,1,0.07i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:12.010Z,1,0.07i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:13.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:14.009Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:15.009Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:16.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:17.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:18.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:19.009Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:20.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:21.009Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:22.009Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:23.009Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:24.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:25.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:26.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:27.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:28.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:29.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:30.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:31.010Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:32.009Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:33.010Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:34.009Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:35.010Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:36.010Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:37.012Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:38.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:39.009Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:40.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:41.009Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:42.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:43.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:44.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:45.009Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:46.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:47.010Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:48.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:49.010Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:50.013Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:51.009Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:14:52.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:53.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:54.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:55.011Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:56.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:57.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:58.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:14:59.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:00.011Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:01.011Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:02.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:03.011Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:04.011Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:05.010Z,1,0.08i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:06.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:07.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:08.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:09.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:10.011Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:11.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:12.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:13.012Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:14.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:15.011Z,1,0.07i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:16.011Z,1,0.07i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:17.012Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:18.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:19.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:20.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:21.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:22.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:23.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:24.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:25.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:26.010Z,1,0.07i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:27.011Z,1,0.07i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:28.011Z,1,0.07i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:29.011Z,1,0.07i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:30.010Z,1,0.07i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:31.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:32.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:33.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:34.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:35.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:36.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:37.012Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:38.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:39.011Z,1,0.07i -0.50j -0.86k,No Alert,No Alert
2024-05-15T04:15:40.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:41.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:42.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:43.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:44.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:45.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:46.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:47.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:48.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:49.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:50.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:51.012Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:52.010Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:53.011Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:54.011Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:55.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:56.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:57.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:58.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:15:59.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:00.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:01.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:02.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:03.016Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:04.011Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:05.011Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:06.011Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:07.011Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:08.010Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:09.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:10.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:11.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:12.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:13.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:14.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:15.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:16.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:17.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:18.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:19.011Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:20.012Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:21.011Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:22.025Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:23.021Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:24.011Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:25.012Z,0.99,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:26.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:27.010Z,1,0.07i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:28.010Z,1,0.08i -0.49j -0.86k,No Alert,No Alert
2024-05-15T04:16:29.010Z,1.02,-0.02i -0.73j -0.72k,No Alert,No Alert
2024-05-15T04:16:30.011Z,0.99,-0.25i -0.64j -0.72k,No Alert,No Alert
2024-05-15T04:16:31.011Z,0.9,-0.29i -0.71j -0.47k,No Alert,No Alert
2024-05-15T04:16:32.011Z,0.97,-0.35i -0.84j -0.33k,No Alert,No Alert
2024-05-15T04:16:33.011Z,0.98,-0.38i -0.84j -0.33k,No Alert,No Alert
2024-05-15T04:16:34.012Z,0.64,-0.02i -0.61j -0.22k,No Alert,No Alert
2024-05-15T04:16:35.010Z,0.68,0.19i -0.62j -0.20k,No Alert,No Alert
2024-05-15T04:16:36.011Z,0.46,0.01i -0.43j 0.16k,No Alert,No Alert
2024-05-15T04:16:37.011Z,0.58,0.16i -0.52j 0.20k,No Alert,No Alert
2024-05-15T04:16:38.011Z,0.69,0.34i -0.57j 0.18k,No Alert,No Alert
2024-05-15T04:16:39.011Z,1.2,0.51i -1.08j -0.03k,No Alert,No Alert
2024-05-15T04:16:40.010Z,0.99,0.55i -0.79j 0.25k,No Alert,No Alert
2024-05-15T04:16:41.010Z,1.02,0.68i -0.74j 0.19k,No Alert,No Alert
2024-05-15T04:16:42.010Z,1,0.67i -0.73j 0.09k,No Alert,No Alert
2024-05-15T04:16:43.010Z,0.99,0.64i -0.76j 0.01k,No Alert,No Alert
2024-05-15T04:16:44.011Z,0.89,0.53i -0.69j -0.22k,No Alert,No Alert
2024-05-15T04:16:45.011Z,0.84,0.43i -0.60j -0.40k,No Alert,No Alert
2024-05-15T04:16:46.010Z,0.84,0.37i -0.53j -0.54k,No Alert,No Alert
2024-05-15T04:16:47.011Z,0.86,0.32i -0.48j -0.64k,No Alert,No Alert
2024-05-15T04:16:48.010Z,0.89,0.28i -0.45j -0.72k,No Alert,No Alert
2024-05-15T04:16:49.010Z,0.91,0.25i -0.42j -0.77k,No Alert,No Alert
2024-05-15T04:16:50.011Z,0.93,0.23i -0.40j -0.81k,No Alert,No Alert
2024-05-15T04:16:51.010Z,0.95,0.22i -0.39j -0.84k,No Alert,No Alert
2024-05-15T04:16:52.010Z,0.96,0.21i -0.38j -0.86k,No Alert,No Alert
2024-05-15T04:16:53.011Z,0.97,0.20i -0.37j -0.87k,No Alert,No Alert
2024-05-15T04:16:54.011Z,0.98,0.19i -0.37j -0.88k,No Alert,No Alert
2024-05-15T04:16:55.011Z,0.98,0.19i -0.37j -0.89k,No Alert,No Alert
2024-05-15T04:16:56.010Z,0.99,0.19i -0.36j -0.90k,No Alert,No Alert
2024-05-15T04:16:57.011Z,0.99,0.18i -0.36j -0.90k,No Alert,No Alert
2024-05-15T04:16:58.011Z,0.99,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:16:59.011Z,0.99,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:00.010Z,0.99,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:01.010Z,0.99,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:02.011Z,0.99,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:03.010Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:04.011Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:05.011Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:06.011Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:07.011Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:08.010Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:09.010Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:10.011Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:11.010Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:12.010Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:13.010Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:14.010Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:15.011Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:16.010Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:17.011Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:18.011Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:19.011Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:20.011Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:21.011Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:22.011Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:23.011Z,1,0.18i -0.36j -0.91k,No Alert,No Alert
2024-05-15T04:17:24.011Z,0.45,0.16i 0.19j -0.37k,No Alert,No Alert
2024-05-15T04:17:25.011Z,0.25,0.15i -0.14j -0.15k,No Alert,No Alert
2024-05-15T04:54:13.993Z,1.01,0.01i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:54:14.992Z,1.01,0.01i 0.02j 1.01k,No Alert,No Alert
2024-05-15T04:54:15.992Z,0.59,0.03i -0.09j 0.58k,No Alert,No Alert
2024-05-15T04:54:16.993Z,0.97,0.54i -0.23j 0.78k,No Alert,No Alert
2024-05-15T04:54:18.001Z,0.73,-0.34i -0.17j 0.63k,No Alert,No Alert
2024-05-15T04:54:18.992Z,0.83,-0.67i -0.40j -0.27k,No Alert,No Alert
2024-05-15T04:54:19.992Z,0.43,-0.29i -0.20j -0.24k,No Alert,No Alert
2024-05-15T04:54:20.992Z,0.68,0.67i -0.06j -0.06k,No Alert,No Alert
2024-05-15T04:54:21.992Z,0.46,0.19i -0.40j -0.13k,No Alert,No Alert
